month_partition;watch_date;channelname;content_playback_type;daily_total_minute;nr_unique_viewers
202502;2025-02-15;Luxe TV;LTV;8224,65;354
202502;2025-02-16;Nova TV;LTV;19851662,34;149898
202502;2025-02-19;Cinestar TV Premiere 1;LTV;51889,01;840
202502;2025-02-19;Klasik;IR;17252,9;309
202502;2025-02-20;Doma TV;IR;150781,49;1753
202502;2025-02-21;Pink;LTV;205177,06;946
202502;2025-02-21;RTS 2;LTV;8125,35;474
202502;2025-02-22;RTL Living;IR;46245,57;820
202502;2025-02-23;Vivid Red;IR;962,63;142
202502;2025-02-24;Aurora TV;LTV;62830,39;2878
202502;2025-02-24;Diadora TV;LTV;51211,25;2074
202502;2025-02-25;ProSieben;LTV;9447,62;150
202502;2025-02-26;CNN Europe;LTV;99387,82;860
202502;2025-02-26;M1 Gold;LTV;107658,26;3083
202502;2025-02-27;HRT 3;LTV;1026577,19;19127
202503;2025-03-03;Cinestar TV Premiere 1;LTV;32299,57;659
202503;2025-03-03;Klasik;IR;23778,83;378
202503;2025-03-04;Nick Jr. hrvatski;LTV;296673,67;2128
202503;2025-03-05;Nickelodeon HD;IR;6122,66;103
202503;2025-03-05;Viasat History;IR;6754,95;120
202503;2025-03-06;Mreža TV Zagreb;LTV;76010,67;1830
202503;2025-03-07;HRT 1;LTV;23405045,56;118385
202503;2025-03-07;Maria Vision Međugorje;LTV;82760,13;1419
202503;2025-03-08;BBC Earth;CUTV;17420,85;282
202503;2025-03-08;Cinestar TV Comedy & Family;LTV;403345,34;12414
202503;2025-03-09;HBO 3;CUTV;48509,45;498
202503;2025-03-09;National Geographic;IR;20362,45;421
202503;2025-03-10;CNN Europe;LTV;88278,6;984
202503;2025-03-10;M1 Gold;LTV;116378,02;3704
202503;2025-03-11;HRT 3;LTV;2190225,63;36143
202503;2025-03-13;Happy;CUTV;9014,12;172
202503;2025-03-14;TV Nova;LTV;23882,63;1479
202503;2025-03-14;TV SLO 1;LTV;16495,06;463
202503;2025-03-14;Vivid TV;IR;1265,31;177
202503;2025-03-14;myZen.tv;LTV;2852,51;209
202503;2025-03-16;Arenasport 7;LTV;115427,62;4316
202503;2025-03-17;RTL Crime;LTV;1569361,84;19713
202503;2025-03-18;Mini TV;CUTV;11072,28;209
202503;2025-03-19;Toxic Folk;LTV;32161,34;558
202503;2025-03-20;Arenasport 9;LTV;9617,22;231
202503;2025-03-20;Viasat Explore;CUTV;20388,06;331
202503;2025-03-22;MAXSport 1;LTV;2906183,87;47188
202503;2025-03-22;RAI 1;LTV;144462,97;851
202503;2025-03-23;Disney Channel;LTV;66812;1423
202503;2025-03-23;HRT 2;IR;223144,84;3406
202503;2025-03-25;CineStar Action & Thriller;LTV;9825,04;171
202503;2025-03-25;Doku TV;LTV;353790,93;8694
202503;2025-03-25;TV Jadran;LTV;63559,55;2185
202503;2025-03-26;Arena Esport;LTV;14641,59;407
202503;2025-03-26;GP1;LTV;10500;486
202503;2025-03-26;Nickelodeon hrvatski;IR;15174,5;397
202503;2025-03-26;Nicktoons;LTV;194287,83;1636
202503;2025-03-27;Pink Plus;LTV;140766,47;818
202503;2025-03-28;BHT 1;LTV;63764,69;2590
202503;2025-03-29;Cinemax 2;LTV;124718,26;5547
202503;2025-03-29;Nat Geo Wild;LTV;1117032,45;20761
202503;2025-03-30;National Geographic;LTV;1141827,48;23685
202503;2025-03-31;bravo! TV;LTV;344521,51;3188
202504;2025-04-01;RTL Crime;LTV;1540448,99;18524
202504;2025-04-02;Mini TV;CUTV;12886,49;263
202504;2025-04-03;Toxic Folk;LTV;47904,09;727
202504;2025-04-08;History;IR;7540,07;157
202504;2025-04-10;Arena Esport;LTV;7522,77;340
202504;2025-04-10;E! Entertainment;CUTV;5931,82;109
202504;2025-04-10;GP1;LTV;7112,33;387
202504;2025-04-10;Nickelodeon hrvatski;IR;11516,85;328
202504;2025-04-10;Nicktoons;LTV;176584,34;1526
202504;2025-04-11;Pink Plus;LTV;97750,63;681
202504;2025-04-12;BHT 1;LTV;29360,81;1632
202504;2025-04-13;Cinemax 2;LTV;205046,51;6835
202504;2025-04-13;Nat Geo Wild;LTV;1020339,19;20099
202504;2025-04-15;Klasik;CUTV;65152,59;1067
202504;2025-04-17;Nickelodeon HD;CUTV;40471;577
202504;2025-04-18;Cinestar Fantasy;LTV;4217,23;130
202504;2025-04-18;Viasat Explore;LTV;678260,26;10580
202504;2025-04-20;Laudato TV;IR;7381,57;126
202504;2025-04-20;Radio bravo!;LTV;171856,77;807
202504;2025-04-21;Pickbox TV;IR;36104,23;558
202504;2025-04-22;MTV Hits;LTV;167993,02;1000
202504;2025-04-25;Arenasport 2;LTV;1052295,92;17018
202504;2025-04-25;Osječka TV;LTV;60035,94;2814
202504;2025-04-25;Viasat History;LTV;555921,2;11601
202504;2025-04-26;ADRIA MUSIC TELEVISION;LTV;36892,31;1274
202504;2025-04-26;Cartoonito;LTV;111677,68;1595
202504;2025-04-26;Vivid TV;CUTV;5188,52;573
202504;2025-04-27;Baby TV;LTV;305390,47;2448
202504;2025-04-27;Brazzers TV;LTV;75679,13;7394
202504;2025-04-27;RTL;IR;178337,54;2619
202504;2025-04-28;Epic Drama;CUTV;22108,53;310
202504;2025-04-29;EroX;LTV;35743,93;330
202504;2025-04-30;DMC;LTV;359338,5;3253
202504;2025-04-30;Viasat Nature;CUTV;5321,73;111
202505;2025-05-01;Nickelodeon HD;CUTV;24979,36;321
202505;2025-05-02;Cinestar Fantasy;LTV;4978,84;157
202505;2025-05-02;Viasat Explore;LTV;702439,1;10761
202505;2025-05-05;Jugoton;LTV;103423,43;1235
202505;2025-05-05;MTV 00s;LTV;154776,27;1245
202505;2025-05-05;National Geographic;CUTV;76037,81;1364
202505;2025-05-06;HRT 2;IR;133805,31;2108
202505;2025-05-08;E! Entertainment;LTV;63557,62;1768
202505;2025-05-08;Fashion TV;LTV;11751,22;244
202505;2025-05-08;Radio Happy FM;LTV;70400,51;354
202505;2025-05-09;GP1;LTV;10360;345
202505;2025-05-09;Nick Jr. engleski;LTV;22211,05;355
202505;2025-05-10;ADRIA MUSIC TELEVISION;LTV;49495,78;1282
202505;2025-05-10;Cartoonito;LTV;120716,4;1377
202505;2025-05-10;HRT 4;IR;11037,89;488
202505;2025-05-10;Vivid TV;CUTV;5647,56;578
202505;2025-05-11;Baby TV;LTV;339649,3;2447
202505;2025-05-11;Brazzers TV;LTV;88400,14;8250
202505;2025-05-12;Epic Drama;CUTV;35674,59;482
202505;2025-05-13;EroX;LTV;20142,99;258
202505;2025-05-14;Cinestar TV Fantasy;IR;8009,5;153
202505;2025-05-14;Doma TV;LTV;6149572,78;43554
202505;2025-05-14;GameHub;LTV;5064,45;226
202505;2025-05-16;Hayat;CUTV;21908,71;448
202505;2025-05-16;M1 Film;CUTV;16909,32;265
202505;2025-05-16;RTL Living;LTV;1850818,2;37224
202505;2025-05-17;Vivid Red;LTV;84839,29;7120
202505;2025-05-18;24Kitchen;CUTV;14618,52;313
202505;2025-05-18;RTV HB;LTV;34115,56;1593
202505;2025-05-19;CNBC Europe;LTV;27576,78;270
202505;2025-05-20;RTL Kockica;LTV;1622235,76;22754
202505;2025-05-21;Arenasport 1;IR;18812,88;528
202505;2025-05-22;CineStar TV Action & Thriller;IR;19786,66;300
202505;2025-05-22;Nickelodeon hrvatski;CUTV;100238,25;2227
202505;2025-05-22;STAR Crime;IR;18983,15;323
202505;2025-05-23;CMC - Croatian Music Channel;LTV;665584,85;5844
202505;2025-05-23;Klape i Tambure;LTV;266691,7;2665
202505;2025-05-24;Arenasport 6;CUTV;3411,64;328
202505;2025-05-24;HBO 2;LTV;445022,97;7821
202505;2025-05-27;RTS 1;LTV;83167,46;1513
202505;2025-05-28;Arena Fight;LTV;448267,33;5987
202505;2025-05-28;Private TV;IR;1140,06;144
202505;2025-05-28;Viasat Nature;LTV;437159,26;9638
202505;2025-05-29;Cinestar TV Premiere 2;LTV;40685,06;1006
202505;2025-05-29;DMC;LTV;530852,7;4411
202505;2025-05-30;Balkan TV;LTV;49426,34;1717
202505;2025-05-31;Da Vinci;LTV;29229,71;976
202505;2025-05-31;HBO;CUTV;60592,99;799
202505;2025-05-31;Hustler TV;CUTV;6351,03;623
202505;2025-05-31;RTS 3;LTV;9752,34;699
202501;2025-01-03;Mediaset Italia;LTV;36195,82;579
202501;2025-01-03;Radio Dalmacija;LTV;154153,56;737
202501;2025-01-04;Radio Sljeme;LTV;39671,55;289
202501;2025-01-05;Private TV;LTV;71111,59;6557
202501;2025-01-06;FilmBox Stars;LTV;314285,56;11672
202501;2025-01-06;RTL 2;CUTV;513192,21;7464
202501;2025-01-06;RTL Adria;LTV;29537,43;424
202501;2025-01-06;TV DALMACIJA;LTV;85758,5;2469
202501;2025-01-08;Libertas TV;LTV;127140,96;2048
202501;2025-01-08;Nickelodeon engleski;LTV;44807,57;666
202501;2025-01-08;STAR;LTV;806550,15;12514
202501;2025-01-09;Cinestar TV 2;LTV;367306,36;12773
202501;2025-01-09;Stingray Djazz;LTV;13204,63;239
202501;2025-01-10;Radio Marija;LTV;13028,46;121
202501;2025-01-11;Radio HR1;LTV;25049,21;346
202501;2025-01-12;RTS Svet;LTV;149466,83;2535
202501;2025-01-13;Radio Extra FM;LTV;15132,8;101
202501;2025-01-14;Luxe TV;LTV;5724,71;270
202501;2025-01-15;Nova TV;LTV;26217468,11;134391
202501;2025-01-18;Cinestar TV Premiere 1;LTV;118090,96;2580
202501;2025-01-18;Klasik;IR;40223,77;655
202501;2025-01-19;Nick Jr. hrvatski;LTV;519565,08;4091
202501;2025-01-20;RTS 2;LTV;7151,83;500
202501;2025-01-21;RTL Living;IR;50533,32;923
202501;2025-01-22;Vivid Red;IR;1038,55;162
202501;2025-01-23;Aurora TV;LTV;26222;1568
202501;2025-01-23;Diadora TV;LTV;44958,54;1989
202501;2025-01-24;ProSieben;LTV;10162,74;135
202501;2025-01-25;CNN Europe;LTV;104260,4;956
202501;2025-01-25;M1 Gold;LTV;109200,73;3508
202501;2025-01-26;HRT 3;LTV;2512003,98;60042
202501;2025-01-29;TV Nova;LTV;20856,58;1308
202501;2025-01-29;TV SLO 1;LTV;11162,58;301
202501;2025-01-30;Cinemax 2;CUTV;7365,45;163
202501;2025-01-30;Nat Geo Wild;CUTV;14683,6;256
202501;2025-01-31;FilmBox Extra;LTV;2652,89;125
202501;2025-01-31;TV1000;IR;11605,93;157
202502;2025-02-02;Cinestar TV Premiere 1;LTV;54547,91;1321
202502;2025-02-02;Klasik;IR;37699,62;680
202502;2025-02-03;Nick Jr. hrvatski;LTV;458227,63;3331
202502;2025-02-04;Nickelodeon HD;IR;7053,81;119
202502;2025-02-04;Viasat History;IR;10166,22;196
202502;2025-02-05;Mreža TV Zagreb;LTV;116835,36;2856
202502;2025-02-06;HRT 1;LTV;26938641,39;146741
202502;2025-02-06;Maria Vision Međugorje;LTV;78407,5;1553
202502;2025-02-07;BBC Earth;CUTV;16446,05;319
202502;2025-02-07;Cinestar TV Comedy & Family;LTV;488368,13;14344
202502;2025-02-08;HBO 3;CUTV;60201,62;635
202502;2025-02-08;National Geographic;IR;28901,54;553
202502;2025-02-10;HRT 3;LTV;2324885,53;41325
202502;2025-02-12;Happy;CUTV;9266,98;167
202502;2025-02-13;TV Nova;LTV;23626,31;1261
202502;2025-02-13;TV SLO 1;LTV;12728,73;336
202502;2025-02-13;Vivid TV;IR;988,86;156
202502;2025-02-13;myZen.tv;LTV;5508,96;192
202502;2025-02-15;Arenasport 7;LTV;195735,72;8725
202502;2025-02-16;RTL Crime;LTV;1445174,91;22959
202502;2025-02-17;Mini TV;CUTV;13814,21;274
202502;2025-02-18;Toxic Folk;LTV;41360,43;731
202502;2025-02-19;M1 Film;IR;6925,61;104
202502;2025-02-21;MAXSport 1;LTV;4183850,64;52428
202502;2025-02-21;RAI 1;LTV;120869,39;739
202502;2025-02-22;Disney Channel;LTV;50984,19;1167
202502;2025-02-22;HRT 2;IR;224226,87;3395
202502;2025-02-24;CineStar Action & Thriller;LTV;14905,45;302
202502;2025-02-24;Doku TV;LTV;471427,33;13909
202502;2025-02-24;TV Jadran;LTV;70407,41;2619
202502;2025-02-25;Arena Esport;LTV;17985,33;564
202502;2025-02-25;GP1;LTV;14644,54;414
202502;2025-02-25;Nickelodeon hrvatski;IR;32002,38;627
202502;2025-02-25;Nicktoons;LTV;188654,8;1742
202502;2025-02-26;Pink Plus;LTV;131135,31;684
202502;2025-02-27;BHT 1;LTV;21549,68;826
202502;2025-02-28;Cinemax 2;LTV;147976,35;3452
202502;2025-02-28;Nat Geo Wild;LTV;532227,57;9264
202502;2025-02-28;TV Sabor;LTV;25835,56;525
202503;2025-03-01;Mini TV;CUTV;7430,16;140
202503;2025-03-02;Toxic Folk;LTV;35852,09;644
202503;2025-03-03;M1 Film;IR;5493,3;110
202503;2025-03-05;24Kitchen;IR;4357,92;107
202503;2025-03-07;History;IR;16251,2;313
202503;2025-03-10;Pink Plus;LTV;124809,88;653
202503;2025-03-11;BHT 1;LTV;40317,59;1632
202503;2025-03-12;Cinemax 2;LTV;120551,42;4502
202503;2025-03-12;Nat Geo Wild;LTV;730290,04;13816
202503;2025-03-12;TV Sabor;LTV;78443,59;1480
202503;2025-03-14;Klasik;CUTV;55959,21;976
202503;2025-03-16;Nickelodeon HD;CUTV;14163,24;235
202503;2025-03-16;Viasat History;CUTV;20945,41;324
202503;2025-03-17;Cinestar Fantasy;LTV;6092,22;188
202503;2025-03-17;Viasat Explore;LTV;699139,2;12298
202503;2025-03-20;Pickbox TV;IR;66150,98;917
202503;2025-03-20;RTL Passion;IR;12322,15;168
202503;2025-03-21;MTV Hits;LTV;124694,83;798
202503;2025-03-24;Arenasport 2;LTV;542363,85;12648
202503;2025-03-24;Osječka TV;LTV;143167,23;5377
202503;2025-03-25;ADRIA MUSIC TELEVISION;LTV;24230,42;738
202503;2025-03-25;Cartoonito;LTV;108396,27;1274
202503;2025-03-25;Vivid TV;CUTV;4016,37;454
202503;2025-03-26;Brazzers TV;LTV;76304,72;7714
202503;2025-03-26;RTL;IR;472405,65;7022
202503;2025-03-27;Epic Drama;CUTV;31605,05;433
202503;2025-03-28;EroX;LTV;40373,47;348
202503;2025-03-29;Cinestar TV Fantasy;IR;21123,6;280
202503;2025-03-29;Doma TV;LTV;6606864,12;62257
202503;2025-03-29;GameHub;LTV;5688,58;320
202503;2025-03-30;Hit TV;LTV;81765,22;1699
202503;2025-03-31;Vivid Touch;LTV;36942,92;3202
202504;2025-04-01;Cinestar Fantasy;LTV;9442,31;241
202504;2025-04-01;Viasat Explore;LTV;745631,75;13256
202504;2025-04-04;Jugoton;LTV;111823,05;1275
202504;2025-04-04;MTV 00s;LTV;164678,62;1315
202504;2025-04-04;National Geographic;CUTV;67885,05;1245
202504;2025-04-07;E! Entertainment;LTV;49119,99;1931
202504;2025-04-07;Fashion TV;LTV;16418,74;298
202504;2025-04-07;Radio Happy FM;LTV;81315,92;358
202504;2025-04-08;HBO;IR;8474,92;124
202504;2025-04-08;Nick Jr. engleski;LTV;29697,54;360
202504;2025-04-09;EroXXX;LTV;8571,5;218
202504;2025-04-10;Baby TV;LTV;387369,92;2422
202504;2025-04-10;Brazzers TV;LTV;71450,67;7212
202504;2025-04-10;RTL;IR;309674,23;5293
202504;2025-04-11;Epic Drama;CUTV;30213,1;428
202504;2025-04-12;EroX;LTV;40521,09;341
202504;2025-04-13;Cinestar TV Fantasy;IR;17255,51;247
202504;2025-04-13;Doma TV;LTV;5049313,67;61729
202504;2025-04-13;GameHub;LTV;8303,2;317
202504;2025-04-14;Hayat;LTV;225262;3853
202504;2025-04-15;M1 Film;CUTV;13396,47;236
202504;2025-04-15;RTL Living;LTV;1525626,66;29324
202504;2025-04-16;Vivid Red;LTV;74679,68;6999
202504;2025-04-17;24Kitchen;CUTV;19245,61;409
202504;2025-04-17;RTV HB;LTV;30545,03;1546
202504;2025-04-18;CNBC Europe;LTV;16294,22;237
202504;2025-04-19;History;CUTV;50397,41;824
202504;2025-04-19;N1;IR;3085,56;138
202504;2025-04-20;Arenasport 1;IR;7052,33;210
202504;2025-04-21;CineStar TV Action & Thriller;IR;22025,86;264
202504;2025-04-21;Nickelodeon hrvatski;CUTV;88905,09;2094
202504;2025-04-21;Radio HR2;LTV;16111,47;127
202504;2025-04-21;STAR Crime;IR;16531,84;278
202504;2025-04-22;AMC;IR;31712,61;357
202504;2025-04-22;CMC - Croatian Music Channel;LTV;645424,8;5468
202504;2025-04-22;Klape i Tambure;LTV;211142,97;2134
202504;2025-04-23;HBO 2;LTV;524467,51;8308
202504;2025-04-25;TV1000;LTV;291790,56;6946
202504;2025-04-25;ZDF;LTV;32115,59;293
202504;2025-04-26;RTS 1;LTV;99159,09;2165
202504;2025-04-27;Arena Fight;LTV;458113,13;8259
202504;2025-04-27;Private TV;IR;982,94;132
202504;2025-04-27;Viasat Nature;LTV;367399,76;10467
202504;2025-04-28;Cinestar TV Premiere 2;LTV;46011,62;1102
202504;2025-04-29;Hit mjeseca;LTV;383408,76;10923
202504;2025-04-30;Da Vinci;LTV;19351,86;684
202504;2025-04-30;Hustler TV;CUTV;9442,14;801
202504;2025-04-30;RTS 3;LTV;7929,95;466
202505;2025-05-01;24Kitchen;CUTV;17539,69;363
202505;2025-05-01;RTV HB;LTV;29165,46;1582
202505;2025-05-02;CNBC Europe;LTV;24565,75;269
202505;2025-05-03;Arenasport 4;CUTV;2724,85;130
202505;2025-05-03;History;CUTV;49910,73;822
202505;2025-05-05;Stingray Classica;LTV;22027,41;249
202505;2025-05-06;Arenasport 10;LTV;5779,78;179
202505;2025-05-07;DM SAT;LTV;149123,5;2146
202505;2025-05-07;Vivid TV;LTV;87133,05;7805
202505;2025-05-08;Zdrava TV;LTV;6474,38;228
202505;2025-05-09;Epic Drama;LTV;164950,17;2440
202505;2025-05-09;RTL;IR;234149,97;4694
202505;2025-05-09;Viasat True Crime;CUTV;41068,79;461
202505;2025-05-10;RTS 1;LTV;120748,79;1836
202505;2025-05-11;Arena Fight;LTV;557262,36;8633
202505;2025-05-11;Private TV;IR;823,28;135
202505;2025-05-11;Viasat Nature;LTV;438109,01;11473
202505;2025-05-12;Cinestar TV Premiere 2;LTV;62980,38;1289
202505;2025-05-12;DMC;LTV;499200,14;4507
202505;2025-05-13;Hit mjeseca;LTV;638803,86;13700
202505;2025-05-14;Euronews;LTV;11449,13;403
202505;2025-05-14;Viasat Kino;IR;9472,96;137
202505;2025-05-15;Cinestar TV 2;IR;10631,06;165
202505;2025-05-17;0;LTV;1957,32;124
202505;2025-05-17;Cinemax;CUTV;21403,94;300
202505;2025-05-17;HRT 2;CUTV;790566,67;9350
202505;2025-05-19;Nickelodeon hrvatski;LTV;1021578,13;7488
202505;2025-05-20;NickMusic;LTV;78339,24;933
202505;2025-05-20;STAR Movies;LTV;1241225,38;20547
202505;2025-05-21;HRT 4;CUTV;28180,95;1098
202505;2025-05-21;Nova TV;IR;321588,55;4931
202505;2025-05-22;Sport 1;LTV;60634,3;2162
202505;2025-05-23;Blue Hustler;LTV;113941,5;6914
202505;2025-05-23;TV SLO 2;LTV;1598,56;155
202505;2025-05-25;Al Jazeera;LTV;122806,72;2512
202505;2025-05-25;Arenasport 8;LTV;194407,29;5594
202505;2025-05-25;Cinestar TV Fantasy;CUTV;64838,98;850
202505;2025-05-25;MUZZIK mix;LTV;40203,1;878
202505;2025-05-25;Nick Jr. hrvatski;IR;5550,97;120
202505;2025-05-26;Radio yammatFM;LTV;25746,38;115
202505;2025-05-26;STAR Life;LTV;777876,18;13165
202505;2025-05-28;HBO;LTV;533514,33;9340
202505;2025-05-28;Hustler TV;LTV;82487,15;7392
202505;2025-05-29;Cinestar TV Comedy & Family;IR;14022,78;215
202505;2025-05-29;History 2;LTV;479569,81;9386
202505;2025-05-29;Laudato TV;LTV;1065793,15;8290
202505;2025-05-30;Cinestar 2;LTV;7916,08;228
202505;2025-05-30;RTL;LTV;21187102,32;127169
202505;2025-05-31;M1 Gold;IR;7205,86;104
202505;2025-05-31;MAXSport 2;LTV;698003,55;14633
202505;2025-05-31;RAI 2;LTV;24830,34;338
202505;2025-05-31;VTV;LTV;32568,81;1992
202501;2025-01-01;Cinestar TV Premiere 1;LTV;1174704,84;30302
202501;2025-01-01;Klasik;IR;31929,62;572
202501;2025-01-02;Nick Jr. hrvatski;LTV;533667,66;3694
202501;2025-01-03;Moba;LTV;1967,71;256
202501;2025-01-03;Pink Music;LTV;2734,35;111
202501;2025-01-03;Viasat History;IR;13497,98;233
202501;2025-01-04;Mreža TV Zagreb;LTV;57478,9;2735
202501;2025-01-05;FilmBox Premium;CUTV;33197,17;541
202501;2025-01-05;HRT 1;LTV;33684631,33;175837
202501;2025-01-05;Maria Vision Međugorje;LTV;108000,7;2673
202501;2025-01-06;BBC Earth;CUTV;21799,88;403
202501;2025-01-06;Cinestar TV Comedy & Family;LTV;888604,39;19351
202501;2025-01-07;HBO 3;CUTV;93957,51;900
202501;2025-01-07;National Geographic;IR;28524,78;541
202501;2025-01-09;Pink;LTV;251596,92;1176
202501;2025-01-12;TV Nova;LTV;51416,59;2262
202501;2025-01-12;TV SLO 1;LTV;7632,7;332
202501;2025-01-13;Fast&Fun;LTV;6421,45;400
202501;2025-01-14;Arenasport 7;LTV;74839,94;2276
202501;2025-01-14;Epic Drama;IR;8369,65;125
202501;2025-01-15;RTL Crime;LTV;1690352,16;18414
202501;2025-01-16;Mini TV;CUTV;10078,64;178
202501;2025-01-17;Toxic Folk;LTV;47592,08;760
202501;2025-01-18;M1 Film;IR;14096,43;215
202501;2025-01-20;MAXSport 1;LTV;861109,18;18482
202501;2025-01-20;RAI 1;LTV;114337,53;771
202501;2025-01-21;Disney Channel;LTV;73820,19;1257
202501;2025-01-21;HRT 2;IR;253103,06;3915
202501;2025-01-23;CineStar Action & Thriller;LTV;8819,28;186
202501;2025-01-23;Doku TV;LTV;435380,51;11590
202501;2025-01-23;TV Jadran;LTV;71450,86;2511
202501;2025-01-24;Arena Esport;LTV;14825,49;362
202501;2025-01-24;E! Entertainment;CUTV;4655,56;104
202501;2025-01-24;GP1;LTV;9261,63;369
202501;2025-01-24;Nickelodeon hrvatski;IR;21472,56;485
202501;2025-01-24;Nicktoons;LTV;174345,39;1578
202501;2025-01-25;Pink Plus;LTV;107403,12;773
202501;2025-01-26;BHT 1;LTV;27459,13;1778
202501;2025-01-26;Priča završava s nama;VOD;13591,53;136
202501;2025-01-27;Cinemax 2;LTV;152310,63;6937
202501;2025-01-27;Nat Geo Wild;LTV;1284193,39;21841
202501;2025-01-29;Klasik;CUTV;64662,29;1054
202501;2025-01-30;Doma TV;CUTV;383424,06;4328
202501;2025-01-31;Hayat;CUTV;17138,39;306
202501;2025-01-31;STAR Life;IR;26391,27;388
202501;2025-01-31;TV Nakupi;LTV;6426,85;254
202502;2025-02-01;Toxic Folk;LTV;53215,41;907
202502;2025-02-02;M1 Film;IR;10774;198
202502;2025-02-04;24Kitchen;IR;4811,47;103
202502;2025-02-06;History;IR;15126,37;309
202502;2025-02-09;Happy;LTV;386531,56;3652
202502;2025-02-10;BHT 1;LTV;24651,32;1243
202502;2025-02-11;Cinemax 2;LTV;159026,56;5403
202502;2025-02-11;Nat Geo Wild;LTV;998750,83;17782
202502;2025-02-11;TV Sabor;LTV;223824,43;3092
202502;2025-02-13;Klasik;CUTV;52258,13;1000
202502;2025-02-15;Nickelodeon HD;CUTV;9656,68;171
202502;2025-02-15;Viasat History;CUTV;21489,02;381
202502;2025-02-16;Cinestar Fantasy;LTV;8311,92;225
202502;2025-02-16;Viasat Explore;LTV;906988,16;15577
202502;2025-02-19;Jugoton;LTV;92408,05;1193
202502;2025-02-19;MTV 00s;LTV;172746,73;1287
202502;2025-02-19;National Geographic;CUTV;68706,57;1258
202502;2025-02-20;MTV Hits;LTV;138135,67;883
202502;2025-02-23;Arenasport 2;LTV;3143754,63;46516
202502;2025-02-23;Osječka TV;LTV;540264,4;7816
202502;2025-02-24;Cartoonito;LTV;120629,59;1636
202502;2025-02-24;Vivid TV;CUTV;4388,46;496
202502;2025-02-25;Brazzers TV;LTV;72524,51;6701
202502;2025-02-25;RTL;IR;535541,77;8239
202502;2025-02-26;Epic Drama;CUTV;17668,06;274
202502;2025-02-28;Cinestar TV Fantasy;IR;29749,14;386
202502;2025-02-28;Doma TV;LTV;3408106,76;32538
202502;2025-02-28;GameHub;LTV;2574,17;169
202503;2025-03-03;Jugoton;LTV;74319,08;788
202503;2025-03-03;MTV 00s;LTV;121818,92;884
202503;2025-03-03;National Geographic;CUTV;38335,9;746
202503;2025-03-06;E! Entertainment;LTV;41306,11;1155
202503;2025-03-06;Fashion TV;LTV;8159,8;190
202503;2025-03-06;Radio Happy FM;LTV;46350,57;236
202503;2025-03-07;HBO;IR;23292,56;295
202503;2025-03-07;Nick Jr. engleski;LTV;19314,85;313
202503;2025-03-08;EroXXX;LTV;11126,75;185
202503;2025-03-09;Bloomberg Adria;LTV;2950,83;307
202503;2025-03-09;Extreme Sports;LTV;32833,54;1136
202503;2025-03-10;Epic Drama;CUTV;21905,88;294
202503;2025-03-11;EroX;LTV;66314,77;428
202503;2025-03-12;Cinestar TV Fantasy;IR;19953,54;273
202503;2025-03-12;Doma TV;LTV;5045117,15;40209
202503;2025-03-12;GameHub;LTV;7147,39;208
202503;2025-03-13;Hayat;LTV;220664,84;3191
202503;2025-03-14;M1 Film;CUTV;17011,46;305
202503;2025-03-14;RTL Living;LTV;1656127,25;33428
202503;2025-03-15;Vivid Red;LTV;91498,13;6029
202503;2025-03-16;24Kitchen;CUTV;23404,25;502
202503;2025-03-16;RTV HB;LTV;53083,2;2973
202503;2025-03-17;CNBC Europe;LTV;18349,53;373
202503;2025-03-18;History;CUTV;37511,65;656
202503;2025-03-18;N1;IR;22318,92;470
202503;2025-03-20;CineStar TV Action & Thriller;IR;30751,68;397
202503;2025-03-20;Nickelodeon hrvatski;CUTV;118877,85;2368
202503;2025-03-20;Radio HR2;LTV;16203,77;120
202503;2025-03-20;STAR Crime;IR;24360,47;377
202503;2025-03-21;AMC;IR;15785,12;239
202503;2025-03-21;CMC - Croatian Music Channel;LTV;525388,75;4433
202503;2025-03-21;Klape i Tambure;LTV;191732,55;1855
202503;2025-03-22;HBO 2;LTV;395196,1;8164
202503;2025-03-24;TV1000;LTV;255424,7;7717
202503;2025-03-24;ZDF;LTV;30650,1;356
202503;2025-03-25;RTS 1;LTV;82066,8;1711
202503;2025-03-26;Arena Fight;LTV;398619,65;6107
202503;2025-03-26;Private TV;IR;1787,95;177
202503;2025-03-26;Viasat Nature;LTV;523027,49;11640
202503;2025-03-27;Cinestar TV Premiere 2;LTV;35979,44;936
202503;2025-03-28;Hit mjeseca;LTV;667198,12;13308
202503;2025-03-29;Euronews;LTV;11526,42;504
202503;2025-03-30;FTV;LTV;36981,07;1450
202503;2025-03-30;History 2;CUTV;12535,24;293
202503;2025-03-30;Laudato TV;CUTV;20819,87;565
202503;2025-03-31;Pickbox TV;CUTV;463365,26;4838
202503;2025-03-31;RTL Passion;CUTV;70853,34;712
